date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:13:06	0/0	---M--	200	added ('OK')	application/javascript	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://client-registry.mutinycdn.com/personalize/client/f6cc3f947c9803b1.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/client-registry.mutinycdn.com/personalize/client/f6cc3f947c9803b1.a.delayed	(from https://www.deel.com/job-description-templates/web-designer)
03:13:06	76487/76487	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675aa8b5-12ac7%22	https://js.chilipiper.com/marketing.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/js.chilipiper.com/marketing.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:07	1700/1700	---MCZ	200	added ('OK')	text/css	etag:W/%226a4-FJSnxczRP/ViA/noqGgx6I2xnpI%22	https://cdn.jsdelivr.net/npm/@tarekraafat/autocomplete.js@10.2.6/dist/css/autoComplete.02.min.css	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/cdn.jsdelivr.net/npm/@tarekraafat/autocomplete.js@10.2.6/dist/css/autoComplete.02.min.css	(from https://www.deel.com/job-description-templates/web-designer)
03:13:07	9093/9093	---M-Z	200	added ('OK')	application/javascript	etag:%2260f095aa-e52%22	https://cdnjs.cloudflare.com/ajax/libs/tarekraafat-autocomplete.js/10.2.6/autoComplete.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/cdnjs.cloudflare.com/ajax/libs/tarekraafat-autocomplete.js/10.2.6/autoComplete.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:08	13600/13600	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2017%20Dec%202024%2019:13:08%20GMT	https://kit.fontawesome.com/90002617c3.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/kit.fontawesome.com/90002617c3.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:08	99069/99069	---MCZ	200	added ('OK')	text/css	etag:W/%22a6cbeefa635edb865fd66b3c2f2a5f5f%22	https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/153925334155/1726678484281/deel-ift2021/css/reskin.css?1734462780133	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/153925334155/1726678484281/deel-ift2021/css/reskind17d.css	(from https://www.deel.com/job-description-templates/web-designer)
03:13:10	22819/22819	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Dec%202024%2019:13:10%20GMT	https://www.deel.com/job-description-templates/POST	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/job-description-templates/POST.10.delayed	(from https://www.deel.com/job-description-templates/web-designer)
03:13:11	288580/288580	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-46744%22	https://code.jquery.com/jquery-3.6.0.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/code.jquery.com/jquery-3.6.0.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:11	1037/1037	---M--	200	added ('OK')	image/png	etag:%225cee97dadc09dfed1ebf0243b40549cc%22	https://no-cache.hubspot.com/cta/default/19498232/cc225690-c076-466b-954d-30347894e7f7.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/no-cache.hubspot.com/cta/default/19498232/cc225690-c076-466b-954d-30347894e7f7.png	(from https://www.deel.com/job-description-templates/web-designer)
03:13:12	18949/18949	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b0928abe0d4cbd5b3e6717e0b0d3ddeb%22	https://www.deel.com/hs/cta/cta/current.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs/cta/cta/current.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:12	6798/6798	---M--	200	added ('OK')	image/png	etag:%227dc2efdb4ee0c7dc44286c3fc39b372c%22	https://19498232.fs1.hubspotusercontent-na1.net/hubfs/19498232/Deel/Blog/blog_cta_rocket.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/19498232.fs1.hubspotusercontent-na1.net/hubfs/19498232/Deel/Blog/blog_cta_rocket.png	(from https://www.deel.com/job-description-templates/web-designer)
03:13:12	1498/1498	---M--	200	added ('OK')	image/png	etag:%2239abd9678fc62ae0066db7eaa965793d%22	https://www.deel.com/hubfs/Deel/Assets/footer-background-round-transparent.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hubfs/Deel/Assets/footer-background-round-transparent.png	(from https://www.deel.com/job-description-templates/web-designer)
03:13:12	13757/13757	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f667e53d5752ee2e5759f3dfaf20d330%22	https://www.deel.com/hs/hsstatic/content-cwv-embed/static-1.1293/embed.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs/hsstatic/content-cwv-embed/static-1.1293/embed.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:13	1243/1243	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261ca66de658cab9587e4636894680d5d%22	https://www.deel.com/hs/hsstatic/cos-i18n/static-1.53/bundles/project.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs/hsstatic/cos-i18n/static-1.53/bundles/project.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Dec%202024%2019:13:13%20GMT	https://www.deel.com/job-description-templates/	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/job-description-templates/index.html	(from https://www.deel.com/job-description-templates/web-designer)
03:13:13	566652/566652	---MCZ	200	added ('OK')	application/javascript	etag:W/%22160f13484ced62ccac0aeba2d3923738%22	https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/110993774191/1683532258077/banner-noma-ds/main.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/110993774191/1683532258077/banner-noma-ds/main.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:13	2373/2373	---MCZ	200	added ('OK')	application/javascript	etag:W/%224b4063916ce091e6dd71cf9fedfcc506%22	https://www.deel.com/hs-fs/hub/19498232/hub_generated/module_assets/54274874138/1708870047311/module_54274874138_footer-module.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs-fs/hub/19498232/hub_generated/module_assets/54274874138/1708870047311/module_54274874138_footer-module.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:13	8289/8289	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a0ce7545eec64ea8de1366ed8151a0c0%22	https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/54274783024/1718957880839/deel-ift2021/js/main.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/54274783024/1718957880839/deel-ift2021/js/main.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:14	1969/1969	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d4e57f1729f7e49409b00cc5783c3443%22	https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/54299758672/1729512255117/deel-ift2021/js/scripts.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/54299758672/1729512255117/deel-ift2021/js/scripts.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:14	378/378	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e4923c27d1dd4b27a0ed48abd87f89f%22	https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/85194198278/1663357260518/deel-ift2021/js/remote-work-glossary.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/85194198278/1663357260518/deel-ift2021/js/remote-work-glossary.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:14	446908/446908	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216b6df6fcbd0ddf4f8e1fbbc9119596e%22	https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/161978722586/1728552906961/navigation-bar-new/main.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/161978722586/1728552906961/navigation-bar-new/main.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:14	3036/3036	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Dec%202024%2019:12:44%20GMT	https://www.deel.com/hs/scriptloader/19498232.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs/scriptloader/19498232.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:15	12208/12208	---MCZ	200	added ('OK')	application/javascript	etag:W/%223ef0deda0631561665e95645daf500a2%22	https://www.deel.com/hs/hsstatic/HubspotToolsMenu/static-1.354/js/index.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hs/hsstatic/HubspotToolsMenu/static-1.354/js/index.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Dec%202024%2019:13:15%20GMT	http://static.hsappstatic.net/cos-LanguageSwitcher/static-1.1/img/globe.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/static.hsappstatic.net/cos-LanguageSwitcher/static-1.1/img/globe.21.delayed	(from https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/54273707893/1684935752619/deel-ift2021/css/main.min.css)
03:13:15	2120/2120	---MCZ	200	added ('OK')	application/javascript	etag:W/%22848-1opNQZOvBBl4S5FiLrxK9avRBCs%22	https://cdn.jsdelivr.net/npm/js-cookie@2/src/js.cookie.min.js	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/cdn.jsdelivr.net/npm/js-cookie@2/src/js.cookie.min.js	(from https://www.deel.com/job-description-templates/web-designer)
03:13:16	521/521	---M--	200	added ('OK')	image/png	etag:%228f9a76eaa2b238f7ff519b7ec59cb957%22	https://static.hsappstatic.net/cos-LanguageSwitcher/static-1.1/img/globe.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/static.hsappstatic.net/cos-LanguageSwitcher/static-1.1/img/globe.png	(from https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/54273707893/1684935752619/deel-ift2021/css/main.min.css)
03:13:17	28923/28923	---M--	200	added ('OK')	image/png	etag:%223f9d43d8e9908629fd591304d7ef7789%22	https://www.deel.com/hubfs/job-descriptions-hero-bg.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hubfs/job-descriptions-hero-bg.png	(from https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/119138222518/1690230423402/deel-ift2021/css/templates/job-descriptions.min.css)
03:13:18	924/924	---M--	200	added ('OK')	image/png	etag:%2293f5d41ec2fa513e74d3e1b998df0e15%22	https://www.deel.com/hubfs/icon-globe.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hubfs/icon-globe.png	(from https://www.deel.com/hs-fs/hub/19498232/hub_generated/module_assets/54274874138/1708870048053/module_54274874138_footer-module.min.css)
03:13:19	1743/1743	---M--	200	added ('OK')	image/png	etag:%228b8d5dad8aef8a3ccea09889ba71ae94%22	https://19498232.fs1.hubspotusercontent-na1.net/hubfs/19498232/Deel/Assets/images/footer-background-round.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/19498232.fs1.hubspotusercontent-na1.net/hubfs/19498232/Deel/Assets/images/footer-background-round.png	(from https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/153925334155/1726678484281/deel-ift2021/css/reskin.css?1734462780133)
03:13:19	67204/67204	---M--	200	added ('OK')	image/png	etag:%229eab3beb5095ab3570240a36cad33e50%22	https://www.deel.com/hubfs/global-hiring-report_kv.png	C:/My%20Web%20Sites/SEEDLIST%20(Web%20Development%20SpecialistWeb%20Designer)/deel/www.deel.com/hubfs/global-hiring-report_kv.png	(from https://www.deel.com/hs-fs/hub/19498232/hub_generated/template_assets/153925334155/1726678484281/deel-ift2021/css/reskin.css?1734462780133)
